시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
강원,정선군,일반,남자,85세이상,36,0,2,12,12,0,0,4,1,0
강원,정선군,일반,여자,65세미만,5,0,0,2,1,1,0,0,1,0
강원,정선군,일반,여자,65-69세,22,0,0,6,3,0,0,3,3,0
강원,정선군,일반,여자,70-74세,35,1,1,5,6,0,0,7,1,1
강원,정선군,일반,여자,75-79세,60,0,4,19,11,0,1,8,3,1
강원,정선군,일반,여자,80-84세,87,1,9,19,25,2,0,10,4,1
강원,정선군,일반,여자,85세이상,113,5,16,40,24,4,0,6,2,1
강원,정선군,기초,남자,65세미만,8,0,1,4,0,0,0,0,1,1
강원,정선군,기초,남자,65-69세,18,0,6,4,0,0,0,4,0,1
강원,정선군,기초,남자,70-74세,12,0,2,5,1,0,0,0,1,2
강원,정선군,기초,남자,75-79세,9,0,1,4,2,0,0,1,0,0
강원,정선군,기초,남자,80-84세,15,1,0,8,2,0,0,2,0,1
강원,정선군,기초,남자,85세이상,7,1,0,4,1,0,0,0,0,1
강원,정선군,기초,여자,65세미만,5,0,1,2,0,0,0,2,0,0
강원,정선군,기초,여자,65-69세,5,1,0,1,0,0,0,1,1,0
강원,정선군,기초,여자,70-74세,13,0,0,4,3,1,0,1,0,3
강원,정선군,기초,여자,75-79세,28,0,0,6,14,0,0,3,2,0
강원,정선군,기초,여자,80-84세,29,2,0,10,13,1,0,2,0,0
강원,정선군,기초,여자,85세이상,48,5,5,24,12,0,0,0,0,0
강원,정선군,의료,남자,65-69세,1,0,0,0,1,0,0,0,0,0
강원,정선군,의료,남자,75-79세,1,0,0,1,0,0,0,0,0,0
강원,정선군,의료,남자,85세이상,1,0,0,1,0,0,0,0,0,0
강원,정선군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
강원,정선군,의료,여자,70-74세,2,0,0,1,1,0,0,0,0,0
강원,정선군,의료,여자,75-79세,2,0,0,1,1,0,0,0,0,0
강원,정선군,의료,여자,80-84세,2,0,0,2,0,0,0,0,0,0
강원,정선군,의료,여자,85세이상,5,1,0,2,1,0,0,1,0,0
강원,정선군,감경,남자,65세미만,9,1,2,3,1,0,0,0,1,0
강원,정선군,감경,남자,65-69세,11,0,1,3,3,1,1,1,0,0
강원,정선군,감경,남자,70-74세,21,0,2,10,6,0,0,0,0,0
강원,정선군,감경,남자,75-79세,22,1,2,6,7,2,0,0,1,0
강원,정선군,감경,남자,80-84세,41,0,2,16,15,1,0,1,0,0
강원,정선군,감경,남자,85세이상,47,3,4,25,12,2,0,0,0,0
강원,정선군,감경,여자,65세미만,3,1,0,0,1,0,0,0,0,0
강원,정선군,감경,여자,65-69세,13,0,1,6,5,1,0,0,0,0
강원,정선군,감경,여자,70-74세,32,2,1,9,13,1,0,0,0,0
강원,정선군,감경,여자,75-79세,51,3,3,14,26,2,0,2,0,0
강원,정선군,감경,여자,80-84세,102,4,13,29,43,4,2,1,1,0
강원,정선군,감경,여자,85세이상,204,12,23,95,65,5,0,0,0,0
강원,철원군,일반,남자,65세미만,10,0,0,1,2,0,0,2,0,0
강원,철원군,일반,남자,65-69세,20,0,0,5,5,0,0,2,1,3
강원,철원군,일반,남자,70-74세,26,0,0,5,10,1,0,1,4,0
강원,철원군,일반,남자,75-79세,39,1,1,9,8,0,1,5,3,1
강원,철원군,일반,남자,80-84세,75,1,6,7,18,10,4,6,0,1
강원,철원군,일반,남자,85세이상,64,0,4,13,21,7,1,3,1,3
강원,철원군,일반,여자,65세미만,8,0,0,1,1,0,1,1,2,0
강원,철원군,일반,여자,65-69세,28,0,2,0,3,1,1,2,5,1
강원,철원군,일반,여자,70-74세,52,1,1,5,7,4,3,7,2,2
강원,철원군,일반,여자,75-79세,72,0,1,5,14,4,4,7,5,0
강원,철원군,일반,여자,80-84세,132,1,6,12,41,13,2,12,7,1
강원,철원군,일반,여자,85세이상,151,6,11,23,47,26,3,4,4,4
강원,철원군,기초,남자,65세미만,15,0,0,5,4,1,1,2,2,0
강원,철원군,기초,남자,65-69세,22,1,2,1,6,2,0,0,2,1
강원,철원군,기초,남자,70-74세,12,0,0,1,1,1,0,0,3,2
강원,철원군,기초,남자,75-79세,6,0,1,1,0,1,0,1,0,0
강원,철원군,기초,남자,80-84세,15,0,1,3,7,1,0,0,1,0
강원,철원군,기초,남자,85세이상,7,0,0,1,2,3,1,0,0,0
강원,철원군,기초,여자,65세미만,9,0,0,3,2,0,0,2,0,0
강원,철원군,기초,여자,65-69세,18,0,1,2,2,2,1,2,3,1
강원,철원군,기초,여자,70-74세,20,0,0,4,6,0,0,1,3,1
강원,철원군,기초,여자,75-79세,24,0,0,4,9,3,0,3,2,0
강원,철원군,기초,여자,80-84세,42,0,1,7,17,6,4,2,0,1
강원,철원군,기초,여자,85세이상,55,4,3,11,22,6,0,2,2,0
강원,철원군,의료,남자,70-74세,1,0,0,0,0,0,0,0,0,0
강원,철원군,의료,남자,75-79세,3,0,0,0,0,1,0,1,0,0
강원,철원군,의료,남자,80-84세,1,0,0,0,0,0,0,1,0,0
강원,철원군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
강원,철원군,의료,여자,70-74세,2,0,0,0,2,0,0,0,0,0
강원,철원군,의료,여자,75-79세,2,0,0,0,2,0,0,0,0,0
강원,철원군,의료,여자,80-84세,0,0,0,0,0,0,0,0,0,0
강원,철원군,의료,여자,85세이상,5,0,0,1,4,0,0,0,0,0
강원,철원군,감경,남자,65세미만,10,1,1,4,1,1,1,0,1,0
강원,철원군,감경,남자,65-69세,16,2,2,5,3,0,1,0,1,0
강원,철원군,감경,남자,70-74세,13,0,1,3,6,2,0,0,0,0
강원,철원군,감경,남자,75-79세,22,1,1,6,9,5,0,0,0,0
강원,철원군,감경,남자,80-84세,45,2,1,8,22,10,0,0,0,0
강원,철원군,감경,남자,85세이상,48,2,5,5,23,12,1,0,0,0
강원,철원군,감경,여자,65세미만,1,0,0,0,1,0,0,0,0,0
강원,철원군,감경,여자,65-69세,10,0,0,2,2,2,2,1,0,0
강원,철원군,감경,여자,70-74세,19,3,0,2,10,1,0,1,0,0
강원,철원군,감경,여자,75-79세,48,0,4,11,20,10,1,0,1,0
강원,철원군,감경,여자,80-84세,122,2,11,24,50,21,4,3,0,0
강원,철원군,감경,여자,85세이상,185,2,12,41,81,33,5,0,0,0
강원,화천군,일반,남자,65세미만,3,1,0,0,1,0,0,1,0,0
강원,화천군,일반,남자,65-69세,14,0,0,0,4,0,2,3,1,1
강원,화천군,일반,남자,70-74세,11,0,0,3,2,0,0,1,2,2
강원,화천군,일반,남자,75-79세,21,0,0,7,5,1,0,2,4,1
강원,화천군,일반,남자,80-84세,30,1,1,7,6,2,0,1,3,1
강원,화천군,일반,남자,85세이상,31,0,2,5,8,3,0,2,3,0
강원,화천군,일반,여자,65세미만,2,0,0,1,0,0,0,0,0,0
강원,화천군,일반,여자,65-69세,9,0,0,1,1,0,0,1,1,0
강원,화천군,일반,여자,70-74세,9,0,0,0,1,0,0,1,5,0
강원,화천군,일반,여자,75-79세,32,0,0,1,11,1,0,5,3,2
강원,화천군,일반,여자,80-84세,58,2,3,8,23,3,1,3,4,3
강원,화천군,일반,여자,85세이상,73,1,9,21,18,2,3,7,1,2
강원,화천군,기초,남자,65세미만,4,0,0,1,1,0,0,0,0,1
강원,화천군,기초,남자,65-69세,10,0,0,0,3,0,0,2,3,1
강원,화천군,기초,남자,70-74세,6,0,1,0,4,1,0,0,0,0
강원,화천군,기초,남자,75-79세,5,0,0,0,3,0,0,0,1,1
강원,화천군,기초,남자,80-84세,7,0,0,1,2,1,0,1,1,0
강원,화천군,기초,남자,85세이상,8,0,0,2,5,1,0,0,0,0
강원,화천군,기초,여자,65세미만,5,0,0,0,2,0,0,1,1,0
강원,화천군,기초,여자,65-69세,8,0,0,0,3,0,0,1,3,1
강원,화천군,기초,여자,70-74세,10,1,1,0,0,0,0,3,2,0
강원,화천군,기초,여자,75-79세,2,0,1,0,1,0,0,0,0,0
강원,화천군,기초,여자,80-84세,32,0,4,7,10,4,0,3,2,0
강원,화천군,기초,여자,85세이상,28,1,4,5,15,3,0,0,0,0
강원,화천군,의료,남자,65-69세,1,0,0,1,0,0,0,0,0,0
강원,화천군,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
강원,화천군,의료,여자,75-79세,1,0,0,0,0,0,0,1,0,0
강원,화천군,의료,여자,80-84세,0,0,0,0,0,0,0,0,0,0
강원,화천군,의료,여자,85세이상,2,0,0,0,2,0,0,0,0,0
강원,화천군,감경,남자,65세미만,3,0,0,3,0,0,0,0,0,0
강원,화천군,감경,남자,65-69세,8,2,0,1,3,1,0,0,0,1
강원,화천군,감경,남자,70-74세,7,0,0,3,4,0,0,0,0,0
강원,화천군,감경,남자,75-79세,9,0,0,0,7,0,0,0,0,1
강원,화천군,감경,남자,80-84세,17,0,0,4,9,3,0,0,0,0
강원,화천군,감경,남자,85세이상,32,1,0,7,16,6,0,0,2,0
강원,화천군,감경,여자,65세미만,1,0,0,1,0,0,0,0,0,0
강원,화천군,감경,여자,65-69세,5,0,0,1,2,1,0,0,0,1
강원,화천군,감경,여자,70-74세,4,0,0,0,3,0,0,1,0,0
강원,화천군,감경,여자,75-79세,21,0,2,5,7,3,2,1,0,0
강원,화천군,감경,여자,80-84세,44,0,4,7,21,8,0,0,0,0
강원,화천군,감경,여자,85세이상,115,4,8,43,52,6,1,0,0,0
강원,양구군,일반,남자,65세미만,3,0,0,0,0,0,0,0,0,1
강원,양구군,일반,남자,65-69세,7,0,0,0,1,0,0,0,2,1
강원,양구군,일반,남자,70-74세,10,0,1,3,2,0,0,1,0,0
강원,양구군,일반,남자,75-79세,15,0,0,3,2,0,1,1,1,0
강원,양구군,일반,남자,80-84세,21,0,1,2,9,0,0,1,2,0
강원,양구군,일반,남자,85세이상,23,0,0,6,10,0,2,2,1,1
강원,양구군,일반,여자,65세미만,4,0,1,1,0,0,0,0,0,1
강원,양구군,일반,여자,65-69세,11,0,0,0,0,0,0,2,2,0
강원,양구군,일반,여자,70-74세,21,2,1,0,1,0,0,4,4,1
강원,양구군,일반,여자,75-79세,22,1,3,2,3,0,0,3,1,1
강원,양구군,일반,여자,80-84세,74,3,5,15,13,11,2,3,4,1
강원,양구군,일반,여자,85세이상,56,1,3,15,14,5,1,2,1,0
강원,양구군,기초,남자,65세미만,17,3,2,4,2,0,0,1,3,0
강원,양구군,기초,남자,65-69세,10,1,1,0,1,0,1,0,1,2
강원,양구군,기초,남자,70-74세,8,0,1,2,1,0,0,1,1,1
강원,양구군,기초,남자,75-79세,7,1,0,0,2,0,0,0,0,1
강원,양구군,기초,남자,80-84세,3,0,1,0,0,0,1,0,0,1
강원,양구군,기초,남자,85세이상,1,0,0,0,1,0,0,0,0,0
강원,양구군,기초,여자,65세미만,4,1,1,0,2,0,0,0,0,0
강원,양구군,기초,여자,65-69세,20,2,1,0,4,2,0,5,2,1
강원,양구군,기초,여자,70-74세,13,2,0,0,2,2,0,1,0,0
강원,양구군,기초,여자,75-79세,18,0,3,3,4,1,0,0,3,1
강원,양구군,기초,여자,80-84세,19,0,2,3,4,2,1,0,3,0
강원,양구군,기초,여자,85세이상,38,3,3,14,11,4,1,1,0,0
강원,양구군,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
강원,양구군,의료,남자,80-84세,1,0,0,0,1,0,0,0,0,0
강원,양구군,의료,남자,85세이상,1,0,1,0,0,0,0,0,0,0
강원,양구군,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
강원,양구군,의료,여자,75-79세,1,0,0,0,0,0,0,0,0,0
강원,양구군,의료,여자,80-84세,1,0,0,0,1,0,0,0,0,0
강원,양구군,의료,여자,85세이상,3,0,0,2,0,0,1,0,0,0
강원,양구군,감경,남자,65세미만,3,0,1,0,1,0,0,0,0,0
강원,양구군,감경,남자,65-69세,7,1,1,1,3,0,0,0,0,1
강원,양구군,감경,남자,70-74세,10,0,1,2,5,1,1,0,0,0
강원,양구군,감경,남자,75-79세,6,0,1,1,3,1,0,0,0,0
강원,양구군,감경,남자,80-84세,19,0,2,6,7,1,0,0,0,0
강원,양구군,감경,남자,85세이상,18,1,3,7,6,1,0,0,0,0
강원,양구군,감경,여자,65세미만,2,1,0,0,1,0,0,0,0,0
강원,양구군,감경,여자,65-69세,2,1,0,0,0,1,0,0,0,0
강원,양구군,감경,여자,70-74세,7,0,1,0,2,2,0,0,0,0
강원,양구군,감경,여자,75-79세,19,1,1,4,6,2,1,0,1,0
강원,양구군,감경,여자,80-84세,47,2,4,12,16,6,3,0,1,0
강원,양구군,감경,여자,85세이상,111,5,11,34,45,9,2,0,0,0
강원,인제군,일반,남자,65세미만,5,0,0,0,3,0,0,0,0,1
강원,인제군,일반,남자,65-69세,12,2,0,2,2,0,0,0,2,0
강원,인제군,일반,남자,70-74세,14,1,3,3,0,1,0,2,1,3
강원,인제군,일반,남자,75-79세,25,0,0,4,5,3,1,0,1,1
강원,인제군,일반,남자,80-84세,32,2,1,8,3,2,1,7,2,2
강원,인제군,일반,남자,85세이상,40,0,3,4,11,5,0,3,3,4
강원,인제군,일반,여자,65세미만,5,0,0,0,1,0,0,0,0,1
강원,인제군,일반,여자,65-69세,9,0,0,0,2,0,0,0,1,1
강원,인제군,일반,여자,70-74세,15,0,0,1,0,2,0,1,2,2
강원,인제군,일반,여자,75-79세,49,0,2,1,10,5,0,5,4,3
강원,인제군,일반,여자,80-84세,62,1,0,7,10,6,1,5,2,6
강원,인제군,일반,여자,85세이상,90,0,6,22,25,9,0,3,2,2
강원,인제군,기초,남자,65세미만,7,0,1,3,2,0,0,0,0,1
강원,인제군,기초,남자,65-69세,6,0,0,1,0,0,0,0,1,1
강원,인제군,기초,남자,70-74세,5,0,2,2,0,0,0,0,0,0
강원,인제군,기초,남자,75-79세,4,0,0,2,0,0,0,0,0,1
강원,인제군,기초,남자,80-84세,6,0,1,1,2,0,0,0,0,0
강원,인제군,기초,남자,85세이상,4,0,1,0,1,0,1,1,0,0
강원,인제군,기초,여자,65세미만,3,0,1,1,0,0,0,0,1,0
강원,인제군,기초,여자,65-69세,11,1,1,1,1,0,1,0,0,3
강원,인제군,기초,여자,70-74세,12,0,0,1,2,0,0,0,2,1
강원,인제군,기초,여자,75-79세,12,0,0,3,5,1,0,0,0,1
강원,인제군,기초,여자,80-84세,17,0,2,3,6,2,0,1,2,0
강원,인제군,기초,여자,85세이상,45,1,3,11,18,2,1,3,1,1
강원,인제군,의료,남자,70-74세,1,0,0,1,0,0,0,0,0,0
강원,인제군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
강원,인제군,의료,여자,75-79세,0,0,0,0,0,0,0,0,0,0
강원,인제군,의료,여자,80-84세,0,0,0,0,0,0,0,0,0,0
강원,인제군,의료,여자,85세이상,6,0,1,3,1,0,1,0,0,0
강원,인제군,감경,남자,65세미만,2,0,0,1,0,0,0,0,0,0
강원,인제군,감경,남자,65-69세,8,0,2,4,2,0,0,0,0,0
강원,인제군,감경,남자,70-74세,6,1,0,1,2,1,1,0,0,0
강원,인제군,감경,남자,75-79세,9,0,0,5,4,0,0,0,0,0
강원,인제군,감경,남자,80-84세,23,0,3,9,5,4,1,0,0,1
강원,인제군,감경,남자,85세이상,22,0,1,5,16,0,0,0,0,0
강원,인제군,감경,여자,65세미만,3,1,0,0,0,0,0,0,0,0
강원,인제군,감경,여자,65-69세,1,0,0,0,0,0,1,0,0,0
강원,인제군,감경,여자,70-74세,6,0,0,1,4,0,1,0,0,0
강원,인제군,감경,여자,75-79세,18,0,2,2,4,2,1,1,0,1
강원,인제군,감경,여자,80-84세,52,1,2,15,22,6,2,0,0,1
강원,인제군,감경,여자,85세이상,113,2,9,24,58,17,1,0,0,0
강원,고성군,일반,남자,65세미만,2,0,0,0,1,0,0,0,0,0
강원,고성군,일반,남자,65-69세,4,1,1,0,0,1,0,0,0,0
강원,고성군,일반,남자,70-74세,12,1,1,1,4,0,0,0,0,2
강원,고성군,일반,남자,75-79세,13,0,1,2,6,0,0,2,0,0
강원,고성군,일반,남자,80-84세,22,1,1,3,5,1,1,2,1,0
강원,고성군,일반,남자,85세이상,34,0,2,9,10,1,1,0,0,0
강원,고성군,일반,여자,65세미만,12,0,0,0,2,1,0,2,2,1
강원,고성군,일반,여자,65-69세,9,0,1,2,1,0,0,1,1,1
강원,고성군,일반,여자,70-74세,24,1,2,5,3,0,0,0,5,0
강원,고성군,일반,여자,75-79세,38,2,1,3,9,3,2,2,1,0
강원,고성군,일반,여자,80-84세,70,2,4,23,17,3,1,3,7,0
강원,고성군,일반,여자,85세이상,89,4,7,24,20,5,1,6,1,2
강원,고성군,기초,남자,65세미만,7,0,0,1,3,1,0,0,0,0
강원,고성군,기초,남자,65-69세,12,0,1,2,6,0,0,0,0,1
강원,고성군,기초,남자,70-74세,11,0,0,1,4,1,0,0,3,0
강원,고성군,기초,남자,75-79세,7,1,1,1,4,0,0,0,0,0
강원,고성군,기초,남자,80-84세,3,0,0,0,1,1,0,0,0,0
강원,고성군,기초,남자,85세이상,8,0,0,2,1,0,1,0,1,1
강원,고성군,기초,여자,65세미만,6,0,1,1,1,0,0,0,1,0
강원,고성군,기초,여자,65-69세,10,0,0,2,4,1,0,0,0,1
강원,고성군,기초,여자,70-74세,12,1,1,1,1,2,0,1,2,2
강원,고성군,기초,여자,75-79세,14,0,0,6,6,0,0,0,0,0
강원,고성군,기초,여자,80-84세,26,2,3,5,11,0,0,3,0,0
강원,고성군,기초,여자,85세이상,47,3,8,12,16,2,1,1,1,0
강원,고성군,의료,남자,75-79세,2,0,0,1,1,0,0,0,0,0
강원,고성군,의료,남자,80-84세,1,0,0,0,0,0,0,0,1,0
강원,고성군,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
강원,고성군,의료,여자,75-79세,1,0,0,0,0,1,0,0,0,0
강원,고성군,의료,여자,80-84세,2,0,1,0,0,0,0,1,0,0
강원,고성군,의료,여자,85세이상,3,0,1,1,1,0,0,0,0,0
강원,고성군,감경,남자,65세미만,2,0,1,0,1,0,0,0,0,0
강원,고성군,감경,남자,65-69세,4,0,0,2,1,1,0,0,0,0
강원,고성군,감경,남자,70-74세,14,0,2,6,3,1,1,0,0,0
강원,고성군,감경,남자,75-79세,17,1,1,7,5,2,0,0,0,0
강원,고성군,감경,남자,80-84세,26,0,2,6,10,5,2,0,0,0
강원,고성군,감경,남자,85세이상,40,3,4,9,17,3,2,0,0,0
강원,고성군,감경,여자,65세미만,3,1,0,2,0,0,0,0,0,0
강원,고성군,감경,여자,65-69세,11,0,1,3,5,0,1,0,0,0
강원,고성군,감경,여자,70-74세,9,0,2,2,3,0,0,0,0,0
강원,고성군,감경,여자,75-79세,39,1,5,13,15,2,0,0,0,0
강원,고성군,감경,여자,80-84세,83,2,12,28,28,8,0,0,0,0
강원,고성군,감경,여자,85세이상,171,10,22,60,62,9,2,1,0,0
강원,양양군,일반,남자,65세미만,6,1,1,1,0,0,0,1,0,0
강원,양양군,일반,남자,65-69세,14,1,0,1,2,0,0,2,1,1
강원,양양군,일반,남자,70-74세,18,1,0,1,4,0,0,0,3,1
강원,양양군,일반,남자,75-79세,25,2,2,11,3,3,0,0,2,0
강원,양양군,일반,남자,80-84세,38,0,2,10,10,0,0,2,4,3
강원,양양군,일반,남자,85세이상,57,0,4,23,18,3,0,1,3,1
강원,양양군,일반,여자,65세미만,11,0,1,1,1,2,0,0,2,1
강원,양양군,일반,여자,65-69세,19,0,0,3,2,1,0,2,2,2
강원,양양군,일반,여자,70-74세,26,0,1,1,5,0,0,5,1,1
강원,양양군,일반,여자,75-79세,58,1,5,6,10,2,2,6,3,1
강원,양양군,일반,여자,80-84세,92,6,3,22,31,5,0,4,0,3
강원,양양군,일반,여자,85세이상,130,7,13,38,51,1,0,2,1,1
강원,양양군,기초,남자,65세미만,14,0,1,5,0,1,0,1,1,0
강원,양양군,기초,남자,65-69세,21,1,2,0,6,0,0,3,3,0
강원,양양군,기초,남자,70-74세,10,0,3,2,2,0,0,1,0,0
강원,양양군,기초,남자,75-79세,16,0,2,5,5,0,0,1,2,1
강원,양양군,기초,남자,80-84세,23,0,3,4,15,0,0,0,1,0
강원,양양군,기초,남자,85세이상,7,0,1,3,2,0,0,1,0,0
강원,양양군,기초,여자,65세미만,5,1,0,1,1,0,0,0,0,0
강원,양양군,기초,여자,65-69세,16,0,4,2,2,1,0,1,2,0
강원,양양군,기초,여자,70-74세,22,1,2,3,6,1,0,1,2,1
강원,양양군,기초,여자,75-79세,18,1,0,5,7,0,0,1,0,0
강원,양양군,기초,여자,80-84세,28,2,1,11,9,2,0,1,0,0
강원,양양군,기초,여자,85세이상,61,8,6,22,15,1,1,2,1,0
강원,양양군,의료,남자,65세미만,1,0,1,0,0,0,0,0,0,0
강원,양양군,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
강원,양양군,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
강원,양양군,의료,남자,75-79세,2,0,0,1,1,0,0,0,0,0
강원,양양군,의료,남자,85세이상,1,1,0,0,0,0,0,0,0,0
강원,양양군,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
강원,양양군,의료,여자,80-84세,3,0,0,1,0,1,0,0,1,0
강원,양양군,의료,여자,85세이상,9,2,0,3,4,0,0,0,0,0
강원,양양군,감경,남자,65세미만,5,1,0,3,1,0,0,0,0,0
강원,양양군,감경,남자,65-69세,7,0,1,2,4,0,0,0,0,0
강원,양양군,감경,남자,70-74세,9,1,2,2,2,1,0,0,0,0
강원,양양군,감경,남자,75-79세,10,0,0,5,4,0,0,0,0,0
강원,양양군,감경,남자,80-84세,26,0,5,10,9,1,1,0,0,0
강원,양양군,감경,남자,85세이상,31,3,2,7,19,0,0,0,0,0
강원,양양군,감경,여자,65세미만,2,0,0,2,0,0,0,0,0,0
강원,양양군,감경,여자,65-69세,5,0,1,2,1,0,0,1,0,0
강원,양양군,감경,여자,70-74세,15,0,3,7,3,0,2,0,0,0
강원,양양군,감경,여자,75-79세,20,1,1,9,7,1,0,0,0,0
강원,양양군,감경,여자,80-84세,82,2,12,34,26,3,1,0,0,0
강원,양양군,감경,여자,85세이상,178,16,34,69,49,2,1,1,0,0
충청북도,청주시,일반,남자,65세미만,182,17,9,34,33,8,1,23,9,9
충청북도,청주시,일반,남자,65-69세,324,28,13,56,75,15,10,34,15,11
충청북도,청주시,일반,남자,70-74세,434,23,24,87,106,39,5,41,18,11
충청북도,청주시,일반,남자,75-79세,650,20,42,133,225,65,21,22,20,11
충청북도,청주시,일반,남자,80-84세,911,21,42,175,302,143,41,36,29,15
충청북도,청주시,일반,남자,85세이상,1045,26,47,221,426,143,25,29,25,10
충청북도,청주시,일반,여자,65세미만,150,10,8,40,29,2,1,22,7,8
충청북도,청주시,일반,여자,65-69세,424,19,14,69,78,26,12,41,27,16
충청북도,청주시,일반,여자,70-74세,611,24,24,82,167,51,13,65,32,14
충청북도,청주시,일반,여자,75-79세,1156,46,50,153,350,140,37,71,45,29
충청북도,청주시,일반,여자,80-84세,2192,73,117,431,796,289,51,79,50,28
충청북도,청주시,일반,여자,85세이상,2811,109,249,720,1100,301,40,51,32,11
충청북도,청주시,기초,남자,65세미만,333,19,23,64,86,36,10,23,11,14
충청북도,청주시,기초,남자,65-69세,378,17,17,53,103,65,22,25,15,15
충청북도,청주시,기초,남자,70-74세,236,11,17,30,77,37,10,11,8,10
충청북도,청주시,기초,남자,75-79세,191,7,7,23,74,31,13,6,6,5
충청북도,청주시,기초,남자,80-84세,150,7,8,19,49,31,9,3,3,4
충청북도,청주시,기초,남자,85세이상,103,2,3,25,44,19,6,0,1,1
충청북도,청주시,기초,여자,65세미만,165,11,8,31,53,15,4,11,7,5
충청북도,청주시,기초,여자,65-69세,265,11,14,44,88,34,14,15,10,11
충청북도,청주시,기초,여자,70-74세,241,7,10,41,80,30,12,13,7,7
충청북도,청주시,기초,여자,75-79세,364,10,28,63,123,65,12,13,12,9
충청북도,청주시,기초,여자,80-84세,540,25,36,107,223,86,16,15,7,3
충청북도,청주시,기초,여자,85세이상,678,27,89,189,266,60,11,4,9,2
충청북도,청주시,의료,남자,65세미만,2,0,0,0,2,0,0,0,0,0
충청북도,청주시,의료,남자,65-69세,6,0,0,3,0,0,0,2,0,0
충청북도,청주시,의료,남자,70-74세,7,0,1,0,4,1,0,0,0,0
충청북도,청주시,의료,남자,75-79세,12,1,2,1,3,2,0,1,0,0
충청북도,청주시,의료,남자,80-84세,11,0,0,4,3,1,0,1,0,0
충청북도,청주시,의료,남자,85세이상,16,1,0,4,6,4,0,1,0,0
충청북도,청주시,의료,여자,65세미만,3,0,1,0,1,0,0,0,0,0
충청북도,청주시,의료,여자,65-69세,4,0,0,1,0,1,0,0,0,0
충청북도,청주시,의료,여자,70-74세,8,1,0,3,1,1,0,1,0,0
충청북도,청주시,의료,여자,75-79세,18,0,1,4,7,3,0,0,0,1
충청북도,청주시,의료,여자,80-84세,24,0,3,6,7,3,1,1,0,0
충청북도,청주시,의료,여자,85세이상,105,3,13,35,39,5,2,0,1,2
충청북도,청주시,감경,남자,65세미만,169,33,10,52,42,10,3,2,3,1
충청북도,청주시,감경,남자,65-69세,214,21,19,58,67,23,4,1,2,2
충청북도,청주시,감경,남자,70-74세,327,15,27,79,135,41,9,4,1,0
충청북도,청주시,감경,남자,75-79세,356,16,26,93,148,57,8,1,0,0
충청북도,청주시,감경,남자,80-84세,496,18,28,119,215,85,21,1,0,2
충청북도,청주시,감경,남자,85세이상,677,16,58,152,325,101,13,1,1,0
충청북도,청주시,감경,여자,65세미만,137,21,19,40,35,6,2,0,1,0
충청북도,청주시,감경,여자,65-69세,230,26,18,51,79,24,7,2,1,0
